,word,frequency,n_characters
अगली,अगली,1,4
आत्मसम्मान,आत्मसम्मान,1,10
गाय,गाय,1,3
बालक,बालक,1,4
तथ्य,तथ्य,1,4
बिकना,बिकना,1,5
जॉनी,जॉनी,1,4
बेतुकी,बेतुकी,1,6
लाकर,लाकर,1,4
कीचड़,कीचड़,1,5
सने,सने,1,3
बैंकॉक,बैंकॉक,1,6
वर्षा,वर्षा,1,5
गुजरने,गुजरने,1,6
मूर्तिकला,मूर्तिकला,1,9
बारीकी,बारीकी,1,6
कार्डधारकों,कार्डधारकों,1,11
यादों,यादों,1,5
नेक्टार,नेक्टार,1,7
चार्टर,चार्टर,1,6
व्यापारियों,व्यापारियों,1,11
गिल्ड,गिल्ड,1,5
लक्ष्यों,लक्ष्यों,1,8
वसूलने,वसूलने,1,6
दूरदर्शी,दूरदर्शी,1,8
बर्गरों,बर्गरों,1,7
फेफड़ें,फेफड़ें,1,7
अप्रत्याशित,अप्रत्याशित,1,11
संपन्न,संपन्न,1,6
हीरे,हीरे,1,4
मैग्नीज,मैग्नीज,1,7
सीसा,सीसा,1,4
जिंक,जिंक,1,4
कोबाल्ट,कोबाल्ट,1,7
दाहिने,दाहिने,1,6
सलास,सलास,1,4
सल्फर,सल्फर,1,5
जुआन,जुआन,1,4
महानाखोन,महानाखोन,1,8
भवनों,भवनों,1,5
उभार,उभार,1,4
सोल्हीम,सोल्हीम,1,7
रूपांतरण,रूपांतरण,1,8
एरिक,एरिक,1,4
अम्ल,अम्ल,1,4
बीत,बीत,1,3
फीट,फीट,1,3
आवागमन,आवागमन,1,6
स्टाइल,स्टाइल,1,6
अस्पतालों,अस्पतालों,1,9
मिट्टी,मिट्टी,1,6
पुल,पुल,1,3
धुंधली,धुंधली,1,6
उपचार,उपचार,1,5
मरते,मरते,1,4
स्कैन,स्कैन,1,5
शोर,शोर,1,3
सुनाई,सुनाई,1,5
सिर्फ,सिर्फ,1,5
तीखे,तीखे,1,4
चमकना,चमकना,1,5
नेगान,नेगान,1,5
जेफरी,जेफरी,1,5
डीन,डीन,1,3
मॉर्गन,मॉर्गन,1,6
आजादी,आजादी,1,5
थोप,थोप,1,3
नॉर्मन,नॉर्मन,1,6
भावुक,भावुक,1,5
विश्लेषक,विश्लेषक,1,8
कष्टदायी,कष्टदायी,1,8
आफ्टर,आफ्टर,1,5
टाकिंग,टाकिंग,1,6
डेड,डेड,1,3
बर्राट,बर्राट,1,6
ज्वेलरी,ज्वेलरी,1,7
आर्ट,आर्ट,1,4
यूनिट,यूनिट,1,5
आफ,आफ,1,2
मीटियारिटिक,मीटियारिटिक,1,11
पहन,पहन,1,3
परिधान,परिधान,1,6
थिंग्स,थिंग्स,1,6
सुप्रीम,सुप्रीम,1,7
कोर्ट,कोर्ट,1,5
लविंग्स,लविंग्स,1,7
रिचर्ज,रिचर्ज,1,6
असन्तुष्ट,असन्तुष्ट,1,9
प्रतिभागी,प्रतिभागी,1,9
संक्षेप,संक्षेप,1,7
विश्विद्यालय,विश्विद्यालय,1,12
लविंग,लविंग,1,5
शादीशुदा,शादीशुदा,1,8
जोड़े,जोड़े,1,5
इरिडियम,इरिडियम,1,7
मिल्ड्रेड,मिल्ड्रेड,1,9
प्रेम,प्रेम,1,5
छुपाने,छुपाने,1,6
नॉर्थैम्पटन,नॉर्थैम्पटन,1,11
संकेतक,संकेतक,1,6
रिपोर्टर,रिपोर्टर,1,8
स्ट्रेंजर,स्ट्रेंजर,1,9
व्यय,व्यय,1,4
सेवा,सेवा,1,4
चाल,चाल,1,3
श्रद्धांजलि,श्रद्धांजलि,1,11
गेम,गेम,1,3
वृह्त्तर,वृह्त्तर,1,8
प्रजातियों,प्रजातियों,1,10
आइनर,आइनर,1,4
बराबरी,बराबरी,1,6
पैपवर्थ,पैपवर्थ,1,7
जमाने,जमाने,1,5
टेनिस,टेनिस,1,5
खेला,खेला,1,4
अर्पित,अर्पित,1,6
नकारने,नकारने,1,6
बधाई,बधाई,1,4
अवश्वसनीय,अवश्वसनीय,1,9
उपलब्धि,उपलब्धि,1,7
ब्रिस्बेन,ब्रिस्बेन,1,9
नाइन,नाइन,1,4
जोड़ी,जोड़ी,1,5
रोक्को,रोक्को,1,6
आसपास,आसपास,1,5
भयानक,भयानक,1,5
सोचना,सोचना,1,5
उत्पादों,उत्पादों,1,8
उपकरणों,उपकरणों,1,7
उत्पादकता,उत्पादकता,1,9
हिचक,हिचक,1,4
नीदरलैंड्स,नीदरलैंड्स,1,10
ड्रोन,ड्रोन,1,5
लुप्त,लुप्त,1,5
अपनाया,अपनाया,1,6
माइक्रोसॉफ्ट,माइक्रोसॉफ्ट,1,12
बुधवार,बुधवार,1,6
स्लैक,स्लैक,1,5
डायनासोर,डायनासोर,1,8
कैम्ब्रिजशायर,कैम्ब्रिजशायर,1,13
इमोजी,इमोजी,1,5
जीआईएफ,जीआईएफ,1,6
कस्टम,कस्टम,1,5
मेमे,मेमे,1,4
स्टिकर,स्टिकर,1,6
फीड,फीड,1,3
जुड़ने,जुड़ने,1,6
उपयोगकर्ताओं,उपयोगकर्ताओं,1,12
तल्लीन,तल्लीन,1,6
मॉलीब्डेनम,मॉलीब्डेनम,1,10
अयस्क,अयस्क,1,5
चाहें,चाहें,1,5
पहुंचाते,पहुंचाते,1,8
मोरिवियाई,मोरिवियाई,1,9
हेल्थ,हेल्थ,1,5
ज़होरी,ज़होरी,1,6
आयी,आयी,1,3
नितरा,नितरा,1,5
जीतेने,जीतेने,1,6
प्रशंसाओं,प्रशंसाओं,1,9
भूल,भूल,1,3
मतभेदों,मतभेदों,1,7
घातक,घातक,1,4
लगती,लगती,1,4
भतीजे,भतीजे,1,5
रास्तिज़,रास्तिज़,1,8
संत,संत,1,3
रास्तिस्लाव,रास्तिस्लाव,1,11
विधानसभा,विधानसभा,1,8
महानगरीय,महानगरीय,1,8
प्रमाणित,प्रमाणित,1,8
जीसीएचक्यू,जीसीएचक्यू,1,10
डेनमार्क,डेनमार्क,1,8
हॉस्पिटल्स,हॉस्पिटल्स,1,10
कॉर्पोरेशन,कॉर्पोरेशन,1,10
प्रवासन,प्रवासन,1,7
बिजनेस,बिजनेस,1,6
स्वीकृत,स्वीकृत,1,7
मैसम,मैसम,1,4
भविष्यवाणी,भविष्यवाणी,1,10
संक्षिप्त,संक्षिप्त,1,9
मानसून,मानसून,1,6
चलने,चलने,1,4
मौसमी,मौसमी,1,5
हार्वर्ड,हार्वर्ड,1,8
लाते,लाते,1,4
ब्लॉगर्स,ब्लॉगर्स,1,8
जेट,जेट,1,3
स्लावों,स्लावों,1,7
स्लाव,स्लाव,1,5
जनजातियां,जनजातियां,1,9
छुरा,छुरा,1,4
संकोची,संकोची,1,6
हाईस्कूल,हाईस्कूल,1,8
पाएंगे,पाएंगे,1,6
टेक्टॉनिक,टेक्टॉनिक,1,9
बलों,बलों,1,4
चलते,चलते,1,4
चोटियां,चोटियां,1,7
किलिमंजारो,किलिमंजारो,1,10
केन्या,केन्या,1,6
भाषी,भाषी,1,4
नाविकों,नाविकों,1,7
बांतु,बांतु,1,5
उपयोगी,उपयोगी,1,6
भाषाएं,भाषाएं,1,6
अर्थपूर्ण,अर्थपूर्ण,1,9
फाई,फाई,1,3
वाई,वाई,1,3
अड्डे,अड्डे,1,5
हवाई,हवाई,1,4
बेगार,बेगार,1,5
श्रमिकों,श्रमिकों,1,8
फ्रेंच,फ्रेंच,1,6
परेशान,परेशान,1,6
ग्रीष्मकालीन,ग्रीष्मकालीन,1,12
आपराधिक,आपराधिक,1,7
सोखकर,सोखकर,1,5
निकलीं,निकलीं,1,6
स्वीडन,स्वीडन,1,6
मीनकिएली,मीनकिएली,1,8
लपेटे,लपेटे,1,5
क्वेन,क्वेन,1,5
व्यंजन,व्यंजन,1,6
क्रम,क्रम,1,4
स्कार्फ,स्कार्फ,1,7
बोलियों,बोलियों,1,7
